id,centre,number,primary,type,country,source,person
,C#44000458,1274734365,TRUE,lan,GB,OFSTED,
,C#44000459,1274722600,TRUE,lan,GB,OFSTED,
,C#44000460,1274768075,TRUE,lan,GB,OFSTED,
,C#44000461,1274415222,TRUE,lan,GB,OFSTED,
,C#44000462,1274727970,TRUE,lan,GB,OFSTED,
,C#44000463,1274772208,TRUE,lan,GB,OFSTED,
,C#44000464,01274 730640,TRUE,lan,GB,OFSTED,
,C#44000465,1274731698,TRUE,lan,GB,OFSTED,
,C#44000466,01274 523555,TRUE,lan,GB,OFSTED,
,C#44000467,1274770270,TRUE,lan,GB,OFSTED,
,C#44000468,07545 197892,TRUE,mob,GB,OFSTED,
,C#44000469,1274718380,TRUE,lan,GB,OFSTED,
,C#44000470,1274731693,TRUE,lan,GB,OFSTED,
,C#44000471,01274 966643,TRUE,lan,GB,OFSTED,
,C#44000472,1274573295,TRUE,lan,GB,OFSTED,
,C#44000473,1274574539,TRUE,lan,GB,OFSTED,
,C#44000474,1274732068,TRUE,lan,GB,OFSTED,
,C#44000475,7748131318,TRUE,mob,GB,OFSTED,
,C#44000476,01274 905 436,TRUE,lan,GB,OFSTED,
,C#44000477,1274678016,TRUE,lan,GB,OFSTED,
,C#44008049,2072725987,TRUE,lan,GB,OFSTED,
,C#44000479,1274678545,TRUE,lan,GB,OFSTED,
,C#44000480,01274 693905,TRUE,lan,GB,OFSTED,
,C#44000481,7802401909,TRUE,mob,GB,OFSTED,
,C#44000482,1274414350,TRUE,lan,GB,OFSTED,
,C#44000483,01274 691005,TRUE,lan,GB,OFSTED,
,C#44000484,01274 574 550,TRUE,lan,GB,OFSTED,
,C#44000485,01274 690 262,TRUE,lan,GB,OFSTED,
,C#44000486,1274777020,TRUE,lan,GB,OFSTED,
,C#44000487,01274 690 262,TRUE,lan,GB,OFSTED,
,C#44000488,07971 589 251,TRUE,mob,GB,OFSTED,
,C#44000489,1274677549,TRUE,lan,GB,OFSTED,
,C#44000490,01274 234866,TRUE,lan,GB,OFSTED,
,C#44000491,01274 981500,TRUE,lan,GB,OFSTED,
,C#44000492,7913268164,TRUE,mob,GB,OFSTED,
,C#44000493,7830524055,TRUE,mob,GB,OFSTED,
,C#44000494,7378346274,TRUE,mob,GB,OFSTED,
,C#44000495,1274573298,TRUE,lan,GB,OFSTED,
,C#44000496,01274 906070,TRUE,lan,GB,OFSTED,
,C#44000497,1274573287,TRUE,lan,GB,OFSTED,
,C#44000498,1274579576,TRUE,lan,GB,OFSTED,
,C#44000499,1274501040,TRUE,lan,GB,OFSTED,
,C#44000500,1274501460,TRUE,lan,GB,OFSTED,
,C#44000501,1274573297,TRUE,lan,GB,OFSTED,
,C#44000502,01274 576851,TRUE,lan,GB,OFSTED,
,C#44000503,1274573396,TRUE,lan,GB,OFSTED,
,C#44000504,1274422040,TRUE,lan,GB,OFSTED,
,C#44000505,1274502097,TRUE,lan,GB,OFSTED,
,C#44000506,1274575353,TRUE,lan,GB,OFSTED,
,C#44000507,01274 521155,TRUE,lan,GB,OFSTED,
,C#44000508,01274 578746,TRUE,lan,GB,OFSTED,
,C#44000509,1274578286,TRUE,lan,GB,OFSTED,
,C#44000510,01274 962727,TRUE,lan,GB,OFSTED,
,C#44000511,07711-318607,TRUE,mob,GB,OFSTED,
,C#44000512,1274089890,TRUE,lan,GB,OFSTED,
,C#44000513,1274488703,TRUE,lan,GB,OFSTED,
,C#44000514,1274488593,TRUE,lan,GB,OFSTED,
,C#44000515,1274546492,TRUE,lan,GB,OFSTED,
,C#44000516,01274 546 492,TRUE,lan,GB,OFSTED,
,C#44000517,7970338783,TRUE,mob,GB,OFSTED,
,C#44000518,7540539050,TRUE,mob,GB,OFSTED,
,C#44000519,01274 202001,TRUE,lan,GB,OFSTED,
,C#44000520,7590516976,TRUE,mob,GB,OFSTED,
,C#44000521,01274 490353,TRUE,lan,GB,OFSTED,
,C#44000522,1274483138,TRUE,lan,GB,OFSTED,
,C#44000523,01274 395454,TRUE,lan,GB,OFSTED,
,C#44000524,1274490462,TRUE,lan,GB,OFSTED,
,C#44000525,01274 493034,TRUE,lan,GB,OFSTED,
,C#44000526,1274773350,TRUE,lan,GB,OFSTED,
,C#44000527,1274495190,TRUE,lan,GB,OFSTED,
,C#44000528,1274722070,TRUE,lan,GB,OFSTED,
,C#44000529,1274774644,TRUE,lan,GB,OFSTED,
,C#44000530,1274731695,TRUE,lan,GB,OFSTED,
,C#44000531,1274496611,TRUE,lan,GB,OFSTED,
,C#44000532,01274 800762,TRUE,lan,GB,OFSTED,
,C#44000533,1274543711,TRUE,lan,GB,OFSTED,
,C#44000534,1274546496,TRUE,lan,GB,OFSTED,
,C#44000535,07399 160780,TRUE,mob,GB,OFSTED,
,C#44000536,1274493543,TRUE,lan,GB,OFSTED,
,C#44000537,1274543282,TRUE,lan,GB,OFSTED,
,C#44000538,01274 543282,TRUE,lan,GB,OFSTED,
,C#44000539,1274543162,TRUE,lan,GB,OFSTED,
,C#44000540,01274 487 206,TRUE,lan,GB,OFSTED,
,C#44000541,1274543072,TRUE,lan,GB,OFSTED,
,C#44000542,1142632150,TRUE,lan,GB,OFSTED,
,C#44000543,07928 189 363,TRUE,mob,GB,OFSTED,
,C#44000544,01274 288 933,TRUE,lan,GB,OFSTED,
,C#44000545,01274 545647,TRUE,lan,GB,OFSTED,
,C#44000546,1274545647,TRUE,lan,GB,OFSTED,
,C#44000547,1274401060,TRUE,lan,GB,OFSTED,
,C#44000548,1274543445,TRUE,lan,GB,OFSTED,
,C#44000549,1274495934,TRUE,lan,GB,OFSTED,
,C#44000550,01274 496862,TRUE,lan,GB,OFSTED,
,C#44000551,1274921319,TRUE,lan,GB,OFSTED,
,C#44000552,1274484242,TRUE,lan,GB,OFSTED,
,C#44000553,01274 774941,TRUE,lan,GB,OFSTED,
,C#44000554,01274 499411,TRUE,lan,GB,OFSTED,
,C#44000555,01274 363 146,TRUE,lan,GB,OFSTED,
,C#44000556,1274363070,TRUE,lan,GB,OFSTED,
,C#44000557,01274 367044,TRUE,lan,GB,OFSTED,
,C#44000558,1274614092,TRUE,lan,GB,OFSTED,
,C#44000559,1202297275,TRUE,lan,GB,OFSTED,
,C#44000560,01202 780 010,TRUE,lan,GB,OFSTED,
,C#44000561,0120 229 57 37,TRUE,lan,GB,OFSTED,
,C#44000562,01202 290 103,TRUE,lan,GB,OFSTED,
,C#44000563,7903331639,TRUE,mob,GB,OFSTED,
,C#44000564,1202376956,TRUE,lan,GB,OFSTED,
,C#44000565,7766325217,TRUE,mob,GB,OFSTED,
,C#44000566,1202391505,TRUE,lan,GB,OFSTED,
,C#44000567,7974543899,TRUE,mob,GB,OFSTED,
,C#44000568,07717 842699,TRUE,mob,GB,OFSTED,
,C#44000569,1202522354,TRUE,lan,GB,OFSTED,
,C#44000570,07970 377425,TRUE,mob,GB,OFSTED,
,C#44000571,787045521,TRUE,mob,GB,OFSTED,
,C#44000572,1202331602,TRUE,lan,GB,OFSTED,
,C#44000573,1202528893,TRUE,lan,GB,OFSTED,
,C#44000574,01202 5777 88,TRUE,lan,GB,OFSTED,
,C#44000575,7828502171,TRUE,mob,GB,OFSTED,
,C#44000576,01202 581008,TRUE,lan,GB,OFSTED,
,C#44000577,1202574452,TRUE,lan,GB,OFSTED,
,C#44000578,1202331952,TRUE,lan,GB,OFSTED,
,C#44000579,1202574277,TRUE,lan,GB,OFSTED,
,C#44000580,1202582228,TRUE,lan,GB,OFSTED,
,C#44000581,7557872407,TRUE,mob,GB,OFSTED,
,C#44000582,1202574212,TRUE,lan,GB,OFSTED,
,C#44000583,01202 022055,TRUE,lan,GB,OFSTED,
,C#44000584,07504 262 558,TRUE,mob,GB,OFSTED,
,C#44000585,1202590703,TRUE,lan,GB,OFSTED,
,C#44000586,7970499197,TRUE,mob,GB,OFSTED,
,C#44000587,7979333351,TRUE,mob,GB,OFSTED,
,C#44000588,1202715100,TRUE,lan,GB,OFSTED,
,C#44000589,2380682410,TRUE,lan,GB,OFSTED,
,C#44000590,01202 737100,TRUE,lan,GB,OFSTED,
,C#44000591,01202 737393,TRUE,lan,GB,OFSTED,
,C#44000592,07855 138370,TRUE,mob,GB,OFSTED,
,C#44000593,7976281995,TRUE,mob,GB,OFSTED,
,C#44000594,7591554447,TRUE,mob,GB,OFSTED,
,C#44000595,01202 746764,TRUE,lan,GB,OFSTED,
,C#44000596,7891690865,TRUE,mob,GB,OFSTED,
,C#44000597,7891690865,TRUE,mob,GB,OFSTED,
,C#44000598,01202 747198,TRUE,lan,GB,OFSTED,
,C#44000599,07729 122079,TRUE,mob,GB,OFSTED,
,C#44000600,01202 716130,TRUE,lan,GB,OFSTED,
,C#44000601,1202723815,TRUE,lan,GB,OFSTED,
,C#44000602,7717842699,TRUE,mob,GB,OFSTED,
,C#44000603,01202 048213,TRUE,lan,GB,OFSTED,
,C#44000604,1202518635,TRUE,lan,GB,OFSTED,
,C#44000605,01202 768769,TRUE,lan,GB,OFSTED,
,C#44000606,1202763697,TRUE,lan,GB,OFSTED,
,C#44000607,01202 757563,TRUE,lan,GB,OFSTED,
,C#44000608,01202 020 440,TRUE,lan,GB,OFSTED,
,C#44000610,01929 423 031,TRUE,lan,GB,OFSTED,
,C#44000611,1202740261,TRUE,lan,GB,OFSTED,
,C#44000612,1202735521,TRUE,lan,GB,OFSTED,
,C#44000613,01202 742 998,TRUE,lan,GB,OFSTED,
,C#44000614,7738855457,TRUE,mob,GB,OFSTED,
,C#44000615,01202 763241,TRUE,lan,GB,OFSTED,
,C#44000616,01202 606888,TRUE,lan,GB,OFSTED,
,C#44000617,01202 735778,TRUE,lan,GB,OFSTED,
,C#44000618,7787504838,TRUE,mob,GB,OFSTED,
,C#44000619,01202 741437,TRUE,lan,GB,OFSTED,
,C#44000620,01202 048214,TRUE,lan,GB,OFSTED,
,C#44000621,1202733231,TRUE,lan,GB,OFSTED,
,C#44000622,1202673966,TRUE,lan,GB,OFSTED,
,C#44000623,01202 673 581,TRUE,lan,GB,OFSTED,
,C#44000624,1202280101,TRUE,lan,GB,OFSTED,
,C#44000625,1202402218,TRUE,lan,GB,OFSTED,
,C#44000626,01202 679799,TRUE,lan,GB,OFSTED,
,C#44000627,001202 668439,TRUE,lan,GB,OFSTED,
,C#44000628,01202 734740,TRUE,lan,GB,OFSTED,
,C#44000629,1202778181,TRUE,lan,GB,OFSTED,
,C#44000630,01202 741437,TRUE,lan,GB,OFSTED,
,C#44000631,7809655574,TRUE,mob,GB,OFSTED,
,C#44000632,1202675009,TRUE,lan,GB,OFSTED,
,C#44000633,1202672377,TRUE,lan,GB,OFSTED,
,C#44000634,01202 668847,TRUE,lan,GB,OFSTED,
,C#44000635,07837 303294,TRUE,mob,GB,OFSTED,
,C#44000636,01202 660794,TRUE,lan,GB,OFSTED,
,C#44000637,01202 668577,TRUE,lan,GB,OFSTED,
,C#44000638,01202 678333,TRUE,lan,GB,OFSTED,
,C#44000639,01202 667893,TRUE,lan,GB,OFSTED,
,C#44000640,1202621570,TRUE,lan,GB,OFSTED,
,C#44000641,01202 631915,TRUE,lan,GB,OFSTED,
,C#44000642,01202 623915,TRUE,lan,GB,OFSTED,
,C#44000643,7955742928,TRUE,mob,GB,OFSTED,
,C#44000644,01202 622337,TRUE,lan,GB,OFSTED,
,C#44000645,7837596790,TRUE,mob,GB,OFSTED,
,C#44000646,01202 698 427,TRUE,lan,GB,OFSTED,
,C#44000647,01202 693 288,TRUE,lan,GB,OFSTED,
,C#44000648,7982468314,TRUE,mob,GB,OFSTED,
,C#44000649,7842939068,TRUE,mob,GB,OFSTED,
,C#44000650,01202 672671,TRUE,lan,GB,OFSTED,
,C#44000651,01202 741437,TRUE,lan,GB,OFSTED,
,C#44000652,01202 686 965,TRUE,lan,GB,OFSTED,
,C#44000653,0770 883 9918,TRUE,mob,GB,OFSTED,
,C#44000654,1202693239,TRUE,lan,GB,OFSTED,
,C#44000655,7950505539,TRUE,mob,GB,OFSTED,
,C#44000656,7585006462,TRUE,mob,GB,OFSTED,
,C#44000657,01202 601748,TRUE,lan,GB,OFSTED,
,C#44000658,1929289223,TRUE,lan,GB,OFSTED,
,C#44000659,7935029218,TRUE,mob,GB,OFSTED,
,C#44000660,01929 426 570,TRUE,lan,GB,OFSTED,
,C#44000661,7935029218,TRUE,mob,GB,OFSTED,
,C#44000662,1929289223,TRUE,lan,GB,OFSTED,
,C#44000663,01929 426355,TRUE,lan,GB,OFSTED,
,C#44000664,01929 423704,TRUE,lan,GB,OFSTED,
,C#44000665,01202 456 512,TRUE,lan,GB,OFSTED,
,C#44000666,1202290497,TRUE,lan,GB,OFSTED,
,C#44000667,7754444544,TRUE,mob,GB,OFSTED,
,C#44000668,1202402021,TRUE,lan,GB,OFSTED,
,C#44000669,01929 555051,TRUE,lan,GB,OFSTED,
,C#44000670,07715 103 021,TRUE,mob,GB,OFSTED,
,C#44000671,01929 555135,TRUE,lan,GB,OFSTED,
,C#44000672,7796297701,TRUE,mob,GB,OFSTED,
,C#44000673,01929 481631,TRUE,lan,GB,OFSTED,
,C#44000674,01929 405144,TRUE,lan,GB,OFSTED,
,C#44000675,01929 403602,TRUE,lan,GB,OFSTED,
,C#44000676,01929 558122,TRUE,lan,GB,OFSTED,
,C#44000677,7988228632,TRUE,mob,GB,OFSTED,
,C#44000678,01929 551212,TRUE,lan,GB,OFSTED,
,C#44000679,1929471334,TRUE,lan,GB,OFSTED,
,C#44000680,01202 887247,TRUE,lan,GB,OFSTED,
,C#44000681,7778597709,TRUE,mob,GB,OFSTED,
,C#44000682,01202 882731,TRUE,lan,GB,OFSTED,
,C#44000683,7551636231,TRUE,mob,GB,OFSTED,
,C#44000684,7597020792,TRUE,mob,GB,OFSTED,
,C#44000685,7597020792,TRUE,mob,GB,OFSTED,
,C#44000686,7787954387,TRUE,mob,GB,OFSTED,
,C#44000687,01202 841691,TRUE,lan,GB,OFSTED,
,C#44000688,1202880990,TRUE,lan,GB,OFSTED,
,C#44000689,01202 889 724,TRUE,lan,GB,OFSTED,
,C#44000690,01202 882506,TRUE,lan,GB,OFSTED,
,C#44000691,01202 639263,TRUE,lan,GB,OFSTED,
,C#44000692,7901323031,TRUE,mob,GB,OFSTED,
,C#44000693,01202 603051,TRUE,lan,GB,OFSTED,
,C#44000694,07561 145 888,TRUE,mob,GB,OFSTED,
,C#44000695,1202695328,TRUE,lan,GB,OFSTED,
,C#44000696,01202 073293,TRUE,lan,GB,OFSTED,
,C#44000697,1202690800,TRUE,lan,GB,OFSTED,
,C#44000698,07771 665 162,TRUE,mob,GB,OFSTED,
,C#44000699,01258 858 395,TRUE,lan,GB,OFSTED,
,C#44000778,01202 396453,TRUE,lan,GB,OFSTED,
,C#44000701,1202882532,TRUE,lan,GB,OFSTED,
,C#44000702,01258 840679,TRUE,lan,GB,OFSTED,
,C#44000703,01258 840042,TRUE,lan,GB,OFSTED,
,C#44000704,1725517347,TRUE,lan,GB,OFSTED,
,C#44000705,1725517439,TRUE,lan,GB,OFSTED,
,C#44000706,1725517807,TRUE,lan,GB,OFSTED,
,C#44000707,1202822460,TRUE,lan,GB,OFSTED,
,C#44000708,1202822338,TRUE,lan,GB,OFSTED,
,C#44031076,2072512284,TRUE,lan,GB,OFSTED,
,C#44000710,1202874838,TRUE,lan,GB,OFSTED,
,C#44000711,1202978899,TRUE,lan,GB,OFSTED,
,C#44000712,01202 897677,TRUE,lan,GB,OFSTED,
,C#44000713,01202 737100,TRUE,lan,GB,OFSTED,
,C#44000714,1202879759,TRUE,lan,GB,OFSTED,
,C#44000715,1202578436,TRUE,lan,GB,OFSTED,
,C#44000787,01202 423044,TRUE,lan,GB,OFSTED,
,C#44000717,7761126210,TRUE,mob,GB,OFSTED,
,C#44000718,01202 481729,TRUE,lan,GB,OFSTED,
,C#44000719,01202 485 222,TRUE,lan,GB,OFSTED,
,C#44000720,01202 470 740,TRUE,lan,GB,OFSTED,
,C#44000721,7791379792,TRUE,mob,GB,OFSTED,
,C#44000722,7511147884,TRUE,mob,GB,OFSTED,
,C#44000723,01202 487045,TRUE,lan,GB,OFSTED,
,C#44000724,07917 820040,TRUE,mob,GB,OFSTED,
,C#44000725,1202026065,TRUE,lan,GB,OFSTED,
,C#44000726,01202 480733,TRUE,lan,GB,OFSTED,
,C#44000727,7791379792,TRUE,mob,GB,OFSTED,
,C#44000728,7825877308,TRUE,mob,GB,OFSTED,
,C#44000729,7443433359,TRUE,mob,GB,OFSTED,
,C#44000730,7769210278,TRUE,mob,GB,OFSTED,
,C#44000731,01425 541353,TRUE,lan,GB,OFSTED,
,C#44000732,07814 700414,TRUE,mob,GB,OFSTED,
,C#44000733,01425 274411,TRUE,lan,GB,OFSTED,
,C#44000734,01202 572 416,TRUE,lan,GB,OFSTED,
,C#44000735,01202 592539,TRUE,lan,GB,OFSTED,
,C#44000736,7909241898,TRUE,mob,GB,OFSTED,
,C#44000737,01202 490506,TRUE,lan,GB,OFSTED,
,C#44000738,01202 490547,TRUE,lan,GB,OFSTED,
,C#44000739,7796633986,TRUE,mob,GB,OFSTED,
,C#44000740,7791379792,TRUE,mob,GB,OFSTED,
,C#44000741,01425 673903,TRUE,lan,GB,OFSTED,
,C#44000742,01425 673135,TRUE,lan,GB,OFSTED,
,C#44000743,07852 342312,TRUE,mob,GB,OFSTED,
,C#44000744,7517824327,TRUE,mob,GB,OFSTED,
,C#44000745,7732129842,TRUE,mob,GB,OFSTED,
,C#44000746,1212274385,TRUE,lan,GB,OFSTED,
,C#44000747,01425 470 709,TRUE,lan,GB,OFSTED,
,C#44000748,1425206444,TRUE,lan,GB,OFSTED,
,C#44000749,01425 477400,TRUE,lan,GB,OFSTED,
,C#44000750,1425475478,TRUE,lan,GB,OFSTED,
,C#44000751,01202 238810,TRUE,lan,GB,OFSTED,
,C#44000752,1425472664,TRUE,lan,GB,OFSTED,
,C#44000753,7877219739,TRUE,mob,GB,OFSTED,
,C#44000754,7787504838,TRUE,mob,GB,OFSTED,
,C#44000755,1425472338,TRUE,lan,GB,OFSTED,
,C#44000756,01425 473723,TRUE,lan,GB,OFSTED,
,C#44000757,01425 404167,TRUE,lan,GB,OFSTED,
,C#44000758,07904 090771,TRUE,mob,GB,OFSTED,
,C#44000759,07949 085822,TRUE,mob,GB,OFSTED,
,C#44000760,7715353635,TRUE,mob,GB,OFSTED,
,C#44000761,7789965594,TRUE,mob,GB,OFSTED,
,C#44000762,7748608192,TRUE,mob,GB,OFSTED,
,C#44000763,2382145456,TRUE,lan,GB,OFSTED,
,C#44000764,07960 996244,TRUE,mob,GB,OFSTED,
,C#44000765,01202 533 911,TRUE,lan,GB,OFSTED,
,C#44007571,2077048127,TRUE,lan,GB,OFSTED,
,C#44000767,7792690595,TRUE,mob,GB,OFSTED,
,C#44000768,1202292011,TRUE,lan,GB,OFSTED,
,C#44000769,7511915399,TRUE,mob,GB,OFSTED,
,C#44000770,1202822652,TRUE,lan,GB,OFSTED,
,C#44000771,01202 820679,TRUE,lan,GB,OFSTED,
,C#44000772,01202 820124,TRUE,lan,GB,OFSTED,
,C#44000773,7825215071,TRUE,mob,GB,OFSTED,
,C#44000774,01202 766 937,TRUE,lan,GB,OFSTED,
,C#44000775,1202763791,TRUE,lan,GB,OFSTED,
,C#44000776,1202763241,TRUE,lan,GB,OFSTED,
,C#44000777,01235 467303,TRUE,lan,GB,OFSTED,
,C#44000804,01202 301111,TRUE,lan,GB,OFSTED,
,C#44000779,1202427397,TRUE,lan,GB,OFSTED,
,C#44000780,01202 280430,TRUE,lan,GB,OFSTED,
,C#44000781,01202 433673,TRUE,lan,GB,OFSTED,
,C#44000782,01202 422 987,TRUE,lan,GB,OFSTED,
,C#44000783,01202 424632,TRUE,lan,GB,OFSTED,
,C#44000784,7745275079,TRUE,mob,GB,OFSTED,
,C#44000785,01202 424 655,TRUE,lan,GB,OFSTED,
,C#44000786,07546 889868,TRUE,mob,GB,OFSTED,
,C#44021379,2073528374,TRUE,lan,GB,OFSTED,
,C#44000788,1202419232,TRUE,lan,GB,OFSTED,
,C#44000789,01202 426086,TRUE,lan,GB,OFSTED,
,C#44000790,1202436177,TRUE,lan,GB,OFSTED,
,C#44000791,01202 422235,TRUE,lan,GB,OFSTED,
,C#44000792,7751537403,TRUE,mob,GB,OFSTED,
,C#44000793,7887486967,TRUE,mob,GB,OFSTED,
,C#44000794,1202950989,TRUE,lan,GB,OFSTED,
,C#44000795,7918187430,TRUE,mob,GB,OFSTED,
,C#44000796,7792690595,TRUE,mob,GB,OFSTED,
,C#44000797,01202 720111,TRUE,lan,GB,OFSTED,
,C#44000798,7831530216,TRUE,mob,GB,OFSTED,
,C#44000799,01202 391500,TRUE,lan,GB,OFSTED,
,C#44000800,7896119897,TRUE,mob,GB,OFSTED,
,C#44000801,1202398451,TRUE,lan,GB,OFSTED,
,C#44000802,7825877308,TRUE,mob,GB,OFSTED,
,C#44000803,7719403482,TRUE,mob,GB,OFSTED,
,C#44000805,01202 300688,TRUE,lan,GB,OFSTED,
,C#44000806,7825877308,TRUE,mob,GB,OFSTED,
,C#44000807,01202 741437,TRUE,lan,GB,OFSTED,
,C#44024850,2089690321,TRUE,lan,GB,OFSTED,
,C#44000809,7792690595,TRUE,mob,GB,OFSTED,
,C#44000810,01202 553108,TRUE,lan,GB,OFSTED,
,C#44000811,1202291227,TRUE,lan,GB,OFSTED,
,C#44000812,01202 950300,TRUE,lan,GB,OFSTED,
,C#44000813,01202 523 293,TRUE,lan,GB,OFSTED,
,C#44000814,01202 253471,TRUE,lan,GB,OFSTED,
,C#44000815,01202 741437,TRUE,lan,GB,OFSTED,
,C#44000816,01202 526079,TRUE,lan,GB,OFSTED,
,C#44000817,2380682410,TRUE,lan,GB,OFSTED,
,C#44000818,07787 110 201,TRUE,mob,GB,OFSTED,
,C#44000819,01202 536 041,TRUE,lan,GB,OFSTED,
,C#44000820,01202 233909,TRUE,lan,GB,OFSTED,
,C#44000821,1202525107,TRUE,lan,GB,OFSTED,
,C#44000822,07305 240440,TRUE,mob,GB,OFSTED,
,C#44000823,7732133378,TRUE,mob,GB,OFSTED,
,C#44000824,01202 531515,TRUE,lan,GB,OFSTED,
,C#44000825,01202 525 674,TRUE,lan,GB,OFSTED,
,C#44000826,01202 269 628,TRUE,lan,GB,OFSTED,
,C#44000827,7946343281,TRUE,mob,GB,OFSTED,
,C#44000828,7562336119,TRUE,mob,GB,OFSTED,
,C#44000829,1202528512,TRUE,lan,GB,OFSTED,
,C#44000830,1202510348,TRUE,lan,GB,OFSTED,
,C#44000831,7980492956,TRUE,mob,GB,OFSTED,
,C#44000832,7729773846,TRUE,mob,GB,OFSTED,
,C#44000833,7732127731,TRUE,mob,GB,OFSTED,
,C#44000834,7825877308,TRUE,mob,GB,OFSTED,
,C#44000835,01202 515874,TRUE,lan,GB,OFSTED,
,C#44000836,01202 773816,TRUE,lan,GB,OFSTED,
,C#44000837,01202 538904,TRUE,lan,GB,OFSTED,
,C#44000838,01202 859773,TRUE,lan,GB,OFSTED,
,C#44000839,07542 19 77 58,TRUE,mob,GB,OFSTED,
,C#44000840,1706823204,TRUE,lan,GB,OFSTED,
,C#44000841,1204773592,TRUE,lan,GB,OFSTED,
,C#44000842,7957120461,TRUE,mob,GB,OFSTED,
,C#44000843,07907 435838,TRUE,mob,GB,OFSTED,
,C#44000844,01706 828753,TRUE,lan,GB,OFSTED,
,C#44000845,01706 825500,TRUE,lan,GB,OFSTED,
,C#44000846,7718382417,TRUE,mob,GB,OFSTED,
,C#44000847,1706827837,TRUE,lan,GB,OFSTED,
,C#44000848,7799077719,TRUE,mob,GB,OFSTED,
,C#44000849,01706 82 6326,TRUE,lan,GB,OFSTED,
,C#44000850,1706823645,TRUE,lan,GB,OFSTED,
,C#44000851,01706 822 002,TRUE,lan,GB,OFSTED,
,C#44000852,07940 157 452,TRUE,mob,GB,OFSTED,
,C#44000853,0120 488 2404,TRUE,lan,GB,OFSTED,
,C#44000854,1204416990,TRUE,lan,GB,OFSTED,
,C#44000855,01204 353240,TRUE,lan,GB,OFSTED,
,C#44000856,01204 363550,TRUE,lan,GB,OFSTED,
,C#44000857,1204333005,TRUE,lan,GB,OFSTED,
,C#44000858,1204333666,TRUE,lan,GB,OFSTED,
,C#44000859,1204399818,TRUE,lan,GB,OFSTED,
,C#44000860,1204338055,TRUE,lan,GB,OFSTED,
,C#44000861,1204333511,TRUE,lan,GB,OFSTED,
,C#44000862,1204841377,TRUE,lan,GB,OFSTED,
,C#44000863,1204333380,TRUE,lan,GB,OFSTED,
,C#44000864,1204333055,TRUE,lan,GB,OFSTED,
,C#44000865,1204416990,TRUE,lan,GB,OFSTED,
,C#44000866,1204333193,TRUE,lan,GB,OFSTED,
,C#44000867,7939962670,TRUE,mob,GB,OFSTED,
,C#44000868,01204 584215,TRUE,lan,GB,OFSTED,
,C#44000869,01204 776582,TRUE,lan,GB,OFSTED,
,C#44000870,1204333724,TRUE,lan,GB,OFSTED,
,C#44000871,01204 434 797,TRUE,lan,GB,OFSTED,
,C#44000872,1204333118,TRUE,lan,GB,OFSTED,
,C#44000873,01204 491085,TRUE,lan,GB,OFSTED,
,C#44000874,01204 432 144,TRUE,lan,GB,OFSTED,
,C#44000875,01204 434798,TRUE,lan,GB,OFSTED,
,C#44000876,01254 800984,TRUE,lan,GB,OFSTED,
,C#44000877,7903791891,TRUE,mob,GB,OFSTED,
,C#44000878,1204843419,TRUE,lan,GB,OFSTED,
,C#44000879,01204 494198,TRUE,lan,GB,OFSTED,
,C#44000880,1204849193,TRUE,lan,GB,OFSTED,
,C#44000881,1204846279,TRUE,lan,GB,OFSTED,
,C#44000882,1204846279,TRUE,lan,GB,OFSTED,
,C#44000883,1204333131,TRUE,lan,GB,OFSTED,
,C#44000884,1204416990,TRUE,lan,GB,OFSTED,
,C#44000885,1204332777,TRUE,lan,GB,OFSTED,
,C#44000886,1204333011,TRUE,lan,GB,OFSTED,
,C#44000887,01204 494888,TRUE,lan,GB,OFSTED,
,C#44000888,1204843604,TRUE,lan,GB,OFSTED,
,C#44000889,1204770366,TRUE,lan,GB,OFSTED,
,C#44000890,7490555726,TRUE,mob,GB,OFSTED,
,C#44000891,7949684917,TRUE,mob,GB,OFSTED,
,C#44000892,01204 840484,TRUE,lan,GB,OFSTED,
,C#44000893,01204 303764,TRUE,lan,GB,OFSTED,
,C#44000894,01204 595 315,TRUE,lan,GB,OFSTED,
,C#44000895,1204332728,TRUE,lan,GB,OFSTED,
,C#44000896,1204419955,TRUE,lan,GB,OFSTED,
,C#44000897,01204 334033,TRUE,lan,GB,OFSTED,
,C#44000898,01204 366948,TRUE,lan,GB,OFSTED,
,C#44000899,01204 777550,TRUE,lan,GB,OFSTED,
,C#44000900,1204332684,TRUE,lan,GB,OFSTED,
,C#44000901,7834825307,TRUE,mob,GB,OFSTED,
,C#44000902,1204333741,TRUE,lan,GB,OFSTED,
,C#44000903,1204333077,TRUE,lan,GB,OFSTED,
,C#44000904,01204 894870,TRUE,lan,GB,OFSTED,
,C#44000905,01204 381577,TRUE,lan,GB,OFSTED,
,C#44000906,01204 306228,TRUE,lan,GB,OFSTED,
,C#44000907,01204 525354,TRUE,lan,GB,OFSTED,
,C#44000908,07976 303715,TRUE,mob,GB,OFSTED,
,C#44000909,1204333433,TRUE,lan,GB,OFSTED,
,C#44000910,01204 396 308,TRUE,lan,GB,OFSTED,
,C#44000911,1204332766,TRUE,lan,GB,OFSTED,
,C#44000912,01204 338190,TRUE,lan,GB,OFSTED,
,C#44000913,1204328994,TRUE,lan,GB,OFSTED,
,C#44000914,1204333477,TRUE,lan,GB,OFSTED,
,C#44000915,1204333421,TRUE,lan,GB,OFSTED,
,C#44000916,7999626430,TRUE,mob,GB,OFSTED,
